date,frm,Date,FRM,risk_level,Risk level
2015-12-17,0.010108,2015-12-17,0.0101,19.57,1. Low risk
2015-12-18,0.009232,2015-12-18,0.0092,10.97,1. Low risk
2015-12-21,0.008593,2015-12-21,0.0086,6.58,1. Low risk
2015-12-22,0.00915,2015-12-22,0.0092,10.27,1. Low risk
2015-12-23,0.008853,2015-12-23,0.0089,8.29,1. Low risk
2015-12-28,0.008772,2015-12-28,0.0088,7.81,1. Low risk
2015-12-29,0.008516,2015-12-29,0.0085,6.1,1. Low risk
2015-12-30,0.008482,2015-12-30,0.0085,5.88,1. Low risk
2016-01-04,0.007882,2016-01-04,0.0079,2.39,1. Low risk
2016-01-05,0.007957,2016-01-05,0.008,2.92,1. Low risk
2016-01-06,0.008598,2016-01-06,0.0086,6.68,1. Low risk
2016-01-07,0.009493,2016-01-07,0.0095,13.28,1. Low risk
2016-01-08,0.009595,2016-01-08,0.0096,14.12,1. Low risk
2016-01-11,0.010043,2016-01-11,0.01,18.9,1. Low risk
2016-01-12,0.010244,2016-01-12,0.0102,21.19,2. General risk
2016-01-13,0.009191,2016-01-13,0.0092,10.53,1. Low risk
2016-01-14,0.010994,2016-01-14,0.011,30.66,2. General risk
2016-01-15,0.01106,2016-01-15,0.0111,31.53,2. General risk
2016-01-18,0.015,2016-01-18,0.015,59.51,3. Elevated risk
2016-01-19,0.013469,2016-01-19,0.0135,51.55,3. Elevated risk
2016-01-20,0.012912,2016-01-20,0.0129,48.42,3. Elevated risk
2016-01-21,0.013711,2016-01-21,0.0137,53.05,3. Elevated risk
2016-01-22,0.012692,2016-01-22,0.0127,46.69,3. Elevated risk
2016-01-25,0.014144,2016-01-25,0.0141,55,3. Elevated risk
2016-01-26,0.013715,2016-01-26,0.0137,53.12,3. Elevated risk
2016-01-27,0.012827,2016-01-27,0.0128,47.41,3. Elevated risk
2016-01-28,0.013171,2016-01-28,0.0132,49.63,3. Elevated risk
2016-01-29,0.012144,2016-01-29,0.0121,42.2,3. Elevated risk
2016-02-01,0.012876,2016-02-01,0.0129,48.11,3. Elevated risk
2016-02-02,0.014698,2016-02-02,0.0147,57.58,3. Elevated risk
2016-02-03,0.013463,2016-02-03,0.0135,51.51,3. Elevated risk
2016-02-04,0.014364,2016-02-04,0.0144,56.01,3. Elevated risk
2016-02-05,0.013885,2016-02-05,0.0139,54.01,3. Elevated risk
2016-02-08,0.014315,2016-02-08,0.0143,55.58,3. Elevated risk
2016-02-09,0.014005,2016-02-09,0.014,54.57,3. Elevated risk
2016-02-10,0.015081,2016-02-10,0.0151,59.77,3. Elevated risk
2016-02-11,0.014611,2016-02-11,0.0146,57.1,3. Elevated risk
2016-02-12,0.014916,2016-02-12,0.0149,58.93,3. Elevated risk
2016-02-15,0.013859,2016-02-15,0.0139,53.8,3. Elevated risk
2016-02-16,0.015487,2016-02-16,0.0155,62.16,4. High risk
2016-02-17,0.01497,2016-02-17,0.015,59.32,3. Elevated risk
2016-02-18,0.013453,2016-02-18,0.0135,51.43,3. Elevated risk
2016-02-19,0.015635,2016-02-19,0.0156,63.05,4. High risk
2016-02-22,0.014988,2016-02-22,0.015,59.41,3. Elevated risk
2016-02-23,0.014193,2016-02-23,0.0142,55.24,3. Elevated risk
2016-02-24,0.014787,2016-02-24,0.0148,58.3,3. Elevated risk
2016-02-25,0.014932,2016-02-25,0.0149,59.05,3. Elevated risk
2016-02-26,0.015615,2016-02-26,0.0156,62.88,4. High risk
2016-02-29,0.014333,2016-02-29,0.0143,55.68,3. Elevated risk
2016-03-01,0.014654,2016-03-01,0.0147,57.36,3. Elevated risk
2016-03-02,0.016138,2016-03-02,0.0161,64.91,4. High risk
2016-03-03,0.015905,2016-03-03,0.0159,64.02,4. High risk
2016-03-04,0.014553,2016-03-04,0.0146,56.91,3. Elevated risk
2016-03-07,0.015698,2016-03-07,0.0157,63.39,4. High risk
2016-03-08,0.017705,2016-03-08,0.0177,70.43,4. High risk
2016-03-09,0.015982,2016-03-09,0.016,64.3,4. High risk
2016-03-10,0.01629,2016-03-10,0.0163,65.56,4. High risk
2016-03-11,0.017624,2016-03-11,0.0176,70.23,4. High risk
2016-03-14,0.016088,2016-03-14,0.0161,64.71,4. High risk
2016-03-15,0.016691,2016-03-15,0.0167,67.27,4. High risk
2016-03-16,0.01666,2016-03-16,0.0167,67.12,4. High risk
2016-03-17,0.015032,2016-03-17,0.015,59.63,3. Elevated risk
2016-03-18,0.014956,2016-03-18,0.015,59.24,3. Elevated risk
2016-03-21,0.015396,2016-03-21,0.0154,61.51,4. High risk
2016-03-22,0.015331,2016-03-22,0.0153,61.15,4. High risk
2016-03-23,0.014616,2016-03-23,0.0146,57.12,3. Elevated risk
2016-03-24,0.013538,2016-03-24,0.0135,51.92,3. Elevated risk
2016-03-25,0.017161,2016-03-25,0.0172,68.76,4. High risk
2016-03-28,0.013385,2016-03-28,0.0134,50.98,3. Elevated risk
2016-03-29,0.014474,2016-03-29,0.0145,56.5,3. Elevated risk
2016-03-30,0.0216,2016-03-30,0.0216,80.48,5. Severe risk
2016-03-31,0.015263,2016-03-31,0.0153,60.81,4. High risk
2016-04-01,0.014342,2016-04-01,0.0143,55.77,3. Elevated risk
2016-04-04,0.012881,2016-04-04,0.0129,48.16,3. Elevated risk
2016-04-05,0.014623,2016-04-05,0.0146,57.17,3. Elevated risk
2016-04-06,0.01597,2016-04-06,0.016,64.21,4. High risk
2016-04-07,0.016964,2016-04-07,0.017,68.19,4. High risk
2016-04-08,0.016332,2016-04-08,0.0163,65.61,4. High risk
2016-04-11,0.017071,2016-04-11,0.0171,68.5,4. High risk
2016-04-12,0.015251,2016-04-12,0.0153,60.71,4. High risk
2016-04-13,0.015497,2016-04-13,0.0155,62.21,4. High risk
2016-04-14,0.014049,2016-04-14,0.014,54.69,3. Elevated risk
2016-04-15,0.012266,2016-04-15,0.0123,43.19,3. Elevated risk
2016-04-18,0.011843,2016-04-18,0.0118,39.48,2. General risk
2016-04-19,0.011248,2016-04-19,0.0112,33.48,2. General risk
2016-04-20,0.013627,2016-04-20,0.0136,52.37,3. Elevated risk
2016-04-21,0.010496,2016-04-21,0.0105,24.05,2. General risk
2016-04-22,0.010195,2016-04-22,0.0102,20.51,2. General risk
2016-04-25,0.010541,2016-04-25,0.0105,24.58,2. General risk
2016-04-26,0.010204,2016-04-26,0.0102,20.66,2. General risk
2016-04-27,0.01086,2016-04-27,0.0109,28.92,2. General risk
2016-04-28,0.010113,2016-04-28,0.0101,19.6,1. Low risk
2016-04-29,0.009937,2016-04-29,0.0099,17.55,1. Low risk
2016-05-03,0.010514,2016-05-03,0.0105,24.2,2. General risk
2016-05-04,0.011034,2016-05-04,0.011,31.12,2. General risk
2016-05-05,0.010545,2016-05-05,0.0105,24.68,2. General risk
2016-05-06,0.009517,2016-05-06,0.0095,13.52,1. Low risk
2016-05-09,0.011507,2016-05-09,0.0115,36.23,2. General risk
2016-05-10,0.010508,2016-05-10,0.0105,24.15,2. General risk
2016-05-11,0.009258,2016-05-11,0.0093,11.16,1. Low risk
2016-05-12,0.010279,2016-05-12,0.0103,21.55,2. General risk
2016-05-13,0.00987,2016-05-13,0.0099,16.85,1. Low risk
2016-05-16,0.009559,2016-05-16,0.0096,13.79,1. Low risk
2016-05-17,0.009463,2016-05-17,0.0095,13.18,1. Low risk
2016-05-18,0.01069,2016-05-18,0.0107,26.63,2. General risk
2016-05-19,0.010189,2016-05-19,0.0102,20.44,2. General risk
2016-05-20,0.010895,2016-05-20,0.0109,29.26,2. General risk
2016-05-23,0.010336,2016-05-23,0.0103,22.22,2. General risk
2016-05-24,0.009582,2016-05-24,0.0096,14.03,1. Low risk
2016-05-25,0.009704,2016-05-25,0.0097,15.3,1. Low risk
2016-05-26,0.009496,2016-05-26,0.0095,13.38,1. Low risk
2016-05-27,0.009407,2016-05-27,0.0094,12.53,1. Low risk
2016-05-30,0.009381,2016-05-30,0.0094,12.39,1. Low risk
2016-05-31,0.009496,2016-05-31,0.0095,13.38,1. Low risk
2016-06-01,0.010002,2016-06-01,0.01,18.29,1. Low risk
2016-06-02,0.009005,2016-06-02,0.009,9.13,1. Low risk
2016-06-03,0.009119,2016-06-03,0.0091,10.05,1. Low risk
2016-06-06,0.009627,2016-06-06,0.0096,14.49,1. Low risk
2016-06-07,0.009597,2016-06-07,0.0096,14.17,1. Low risk
2016-06-08,0.009925,2016-06-08,0.0099,17.47,1. Low risk
2016-06-09,0.010291,2016-06-09,0.0103,21.72,2. General risk
2016-06-10,0.009699,2016-06-10,0.0097,15.16,1. Low risk
2016-06-13,0.009557,2016-06-13,0.0096,13.76,1. Low risk
2016-06-14,0.00967,2016-06-14,0.0097,14.85,1. Low risk
2016-06-15,0.010099,2016-06-15,0.0101,19.5,1. Low risk
2016-06-16,0.010449,2016-06-16,0.0104,23.57,2. General risk
2016-06-17,0.010644,2016-06-17,0.0106,26.1,2. General risk
2016-06-21,0.011182,2016-06-21,0.0112,32.78,2. General risk
2016-06-22,0.010765,2016-06-22,0.0108,27.77,2. General risk
2016-06-23,0.010647,2016-06-23,0.0106,26.15,2. General risk
2016-06-24,0.011342,2016-06-24,0.0113,34.54,2. General risk
2016-06-27,0.010427,2016-06-27,0.0104,23.33,2. General risk
2016-06-28,0.010631,2016-06-28,0.0106,25.93,2. General risk
2016-06-29,0.010856,2016-06-29,0.0109,28.9,2. General risk
2016-06-30,0.010189,2016-06-30,0.0102,20.44,2. General risk
2016-07-01,0.010557,2016-07-01,0.0106,24.8,2. General risk
2016-07-04,0.011566,2016-07-04,0.0116,36.56,2. General risk
2016-07-05,0.011641,2016-07-05,0.0116,37.19,2. General risk
2016-07-06,0.010851,2016-07-06,0.0109,28.71,2. General risk
2016-07-07,0.011833,2016-07-07,0.0118,39.41,2. General risk
2016-07-08,0.012289,2016-07-08,0.0123,43.5,3. Elevated risk
2016-07-11,0.01167,2016-07-11,0.0117,37.58,2. General risk
2016-07-12,0.011644,2016-07-12,0.0116,37.26,2. General risk
2016-07-13,0.012288,2016-07-13,0.0123,43.48,3. Elevated risk
2016-07-14,0.013102,2016-07-14,0.0131,49.12,3. Elevated risk
2016-07-15,0.010631,2016-07-15,0.0106,25.93,2. General risk
2016-07-18,0.011502,2016-07-18,0.0115,36.2,2. General risk
2016-07-19,0.011916,2016-07-19,0.0119,40.23,3. Elevated risk
2016-07-20,0.010942,2016-07-20,0.0109,29.67,2. General risk
2016-07-21,0.011264,2016-07-21,0.0113,33.67,2. General risk
2016-07-22,0.011696,2016-07-22,0.0117,37.84,2. General risk
2016-07-25,0.011303,2016-07-25,0.0113,34.1,2. General risk
2016-07-26,0.011854,2016-07-26,0.0119,39.6,2. General risk
2016-07-27,0.01254,2016-07-27,0.0125,45.46,3. Elevated risk
2016-07-28,0.011611,2016-07-28,0.0116,36.95,2. General risk
2016-07-29,0.012664,2016-07-29,0.0127,46.37,3. Elevated risk
2016-08-01,0.012066,2016-08-01,0.0121,41.6,3. Elevated risk
2016-08-02,0.013627,2016-08-02,0.0136,52.37,3. Elevated risk
2016-08-03,0.012414,2016-08-03,0.0124,44.52,3. Elevated risk
2016-08-04,0.01267,2016-08-04,0.0127,46.44,3. Elevated risk
2016-08-05,0.012261,2016-08-05,0.0123,43.14,3. Elevated risk
2016-08-08,0.012834,2016-08-08,0.0128,47.48,3. Elevated risk
2016-08-09,0.01231,2016-08-09,0.0123,43.7,3. Elevated risk
2016-08-10,0.011958,2016-08-10,0.012,40.59,3. Elevated risk
2016-08-11,0.012452,2016-08-11,0.0125,44.85,3. Elevated risk
2016-08-12,0.011982,2016-08-12,0.012,40.76,3. Elevated risk
2016-08-16,0.012025,2016-08-16,0.012,41.19,3. Elevated risk
2016-08-17,0.012517,2016-08-17,0.0125,45.26,3. Elevated risk
2016-08-18,0.012616,2016-08-18,0.0126,45.91,3. Elevated risk
2016-08-19,0.012203,2016-08-19,0.0122,42.49,3. Elevated risk
2016-08-22,0.012482,2016-08-22,0.0125,45,3. Elevated risk
2016-08-23,0.011327,2016-08-23,0.0113,34.44,2. General risk
2016-08-24,0.011667,2016-08-24,0.0117,37.53,2. General risk
2016-08-25,0.01119,2016-08-25,0.0112,32.85,2. General risk
2016-08-26,0.012013,2016-08-26,0.012,41.02,3. Elevated risk
2016-08-29,0.011234,2016-08-29,0.0112,33.38,2. General risk
2016-08-30,0.011312,2016-08-30,0.0113,34.23,2. General risk
2016-08-31,0.010719,2016-08-31,0.0107,27.19,2. General risk
2016-09-01,0.01134,2016-09-01,0.0113,34.51,2. General risk
2016-09-02,0.011373,2016-09-02,0.0114,34.85,2. General risk
2016-09-05,0.01121,2016-09-05,0.0112,33.04,2. General risk
2016-09-06,0.011262,2016-09-06,0.0113,33.65,2. General risk
2016-09-07,0.01095,2016-09-07,0.011,29.74,2. General risk
2016-09-08,0.010955,2016-09-08,0.011,29.84,2. General risk
2016-09-09,0.00998,2016-09-09,0.01,17.96,1. Low risk
2016-09-12,0.011322,2016-09-12,0.0113,34.39,2. General risk
2016-09-13,0.011928,2016-09-13,0.0119,40.32,3. Elevated risk
2016-09-14,0.011772,2016-09-14,0.0118,38.73,2. General risk
2016-09-15,0.011707,2016-09-15,0.0117,38.03,2. General risk
2016-09-16,0.010002,2016-09-16,0.01,18.29,1. Low risk
2016-09-19,0.010564,2016-09-19,0.0106,24.87,2. General risk
2016-09-20,0.010691,2016-09-20,0.0107,26.66,2. General risk
2016-09-21,0.010144,2016-09-21,0.0101,19.96,1. Low risk
2016-09-22,0.00889,2016-09-22,0.0089,8.46,1. Low risk
2016-09-23,0.008082,2016-09-23,0.0081,3.74,1. Low risk
2016-09-26,0.009028,2016-09-26,0.009,9.38,1. Low risk
2016-09-27,0.008277,2016-09-27,0.0083,4.63,1. Low risk
2016-09-28,0.007745,2016-09-28,0.0077,2.1,1. Low risk
2016-09-29,0.009092,2016-09-29,0.0091,9.79,1. Low risk
2016-09-30,0.007972,2016-09-30,0.008,3.01,1. Low risk
2016-10-03,0.007971,2016-10-03,0.008,2.99,1. Low risk
2016-10-04,0.007949,2016-10-04,0.0079,2.82,1. Low risk
2016-10-05,0.007915,2016-10-05,0.0079,2.58,1. Low risk
2016-10-06,0.007625,2016-10-06,0.0076,1.78,1. Low risk
2016-10-07,0.007032,2016-10-07,0.007,0.53,1. Low risk
2016-10-10,0.008273,2016-10-10,0.0083,4.6,1. Low risk
2016-10-11,0.008422,2016-10-11,0.0084,5.47,1. Low risk
2016-10-12,0.007426,2016-10-12,0.0074,1.28,1. Low risk
2016-10-13,0.007691,2016-10-13,0.0077,1.98,1. Low risk
2016-10-14,0.007915,2016-10-14,0.0079,2.58,1. Low risk
2016-10-17,0.007183,2016-10-17,0.0072,0.84,1. Low risk
2016-10-18,0.007882,2016-10-18,0.0079,2.39,1. Low risk
2016-10-19,0.008489,2016-10-19,0.0085,5.95,1. Low risk
2016-10-20,0.008645,2016-10-20,0.0086,6.99,1. Low risk
2016-10-21,0.008625,2016-10-21,0.0086,6.85,1. Low risk
2016-10-24,0.00809,2016-10-24,0.0081,3.76,1. Low risk
2016-10-25,0.007666,2016-10-25,0.0077,1.93,1. Low risk
2016-10-26,0.007592,2016-10-26,0.0076,1.66,1. Low risk
2016-10-27,0.007027,2016-10-27,0.007,0.51,1. Low risk
2016-10-28,0.007189,2016-10-28,0.0072,0.87,1. Low risk
2016-10-31,0.007444,2016-10-31,0.0074,1.33,1. Low risk
2016-11-01,0.007317,2016-11-01,0.0073,1.13,1. Low risk
2016-11-02,0.007207,2016-11-02,0.0072,0.89,1. Low risk
2016-11-03,0.006976,2016-11-03,0.007,0.46,1. Low risk
2016-11-04,0.006948,2016-11-04,0.0069,0.41,1. Low risk
2016-11-07,0.006415,2016-11-07,0.0064,0.02,1. Low risk
2016-11-08,0.007091,2016-11-08,0.0071,0.65,1. Low risk
2016-11-09,0.007217,2016-11-09,0.0072,0.92,1. Low risk
2016-11-10,0.007938,2016-11-10,0.0079,2.72,1. Low risk
2016-11-11,0.008024,2016-11-11,0.008,3.25,1. Low risk
2016-11-14,0.00824,2016-11-14,0.0082,4.36,1. Low risk
2016-11-15,0.008342,2016-11-15,0.0083,5.01,1. Low risk
2016-11-16,0.007611,2016-11-16,0.0076,1.74,1. Low risk
2016-11-17,0.007415,2016-11-17,0.0074,1.25,1. Low risk
2016-11-18,0.007922,2016-11-18,0.0079,2.6,1. Low risk
2016-11-21,0.007973,2016-11-21,0.008,3.04,1. Low risk
2016-11-22,0.007981,2016-11-22,0.008,3.09,1. Low risk
2016-11-23,0.007464,2016-11-23,0.0075,1.35,1. Low risk
2016-11-24,0.007175,2016-11-24,0.0072,0.82,1. Low risk
2016-11-25,0.007126,2016-11-25,0.0071,0.75,1. Low risk
2016-11-28,0.007091,2016-11-28,0.0071,0.65,1. Low risk
2016-11-29,0.007228,2016-11-29,0.0072,0.94,1. Low risk
2016-12-02,0.006605,2016-12-02,0.0066,0.14,1. Low risk
2016-12-05,0.007264,2016-12-05,0.0073,1.04,1. Low risk
2016-12-06,0.007274,2016-12-06,0.0073,1.08,1. Low risk
2016-12-07,0.006827,2016-12-07,0.0068,0.36,1. Low risk
2016-12-08,0.007236,2016-12-08,0.0072,0.99,1. Low risk
2016-12-09,0.006534,2016-12-09,0.0065,0.12,1. Low risk
2016-12-12,0.007494,2016-12-12,0.0075,1.45,1. Low risk
2016-12-13,0.00865,2016-12-13,0.0086,7.09,1. Low risk
2016-12-14,0.007891,2016-12-14,0.0079,2.41,1. Low risk
2016-12-15,0.00747,2016-12-15,0.0075,1.37,1. Low risk
2016-12-16,0.007538,2016-12-16,0.0075,1.54,1. Low risk
2016-12-19,0.006777,2016-12-19,0.0068,0.29,1. Low risk
2016-12-20,0.007137,2016-12-20,0.0071,0.8,1. Low risk
2016-12-21,0.006693,2016-12-21,0.0067,0.22,1. Low risk
2016-12-22,0.006969,2016-12-22,0.007,0.43,1. Low risk
2016-12-23,0.008268,2016-12-23,0.0083,4.56,1. Low risk
2016-12-27,0.008787,2016-12-27,0.0088,7.86,1. Low risk
2016-12-28,0.006718,2016-12-28,0.0067,0.24,1. Low risk
2016-12-29,0.006416,2016-12-29,0.0064,0.05,1. Low risk
2016-12-30,0.006449,2016-12-30,0.0064,0.07,1. Low risk
2017-01-03,0.006622,2017-01-03,0.0066,0.17,1. Low risk
2017-01-04,0.007609,2017-01-04,0.0076,1.71,1. Low risk
2017-01-05,0.007268,2017-01-05,0.0073,1.06,1. Low risk
2017-01-06,0.007061,2017-01-06,0.0071,0.58,1. Low risk
2017-01-09,0.00665,2017-01-09,0.0066,0.19,1. Low risk
2017-01-10,0.007013,2017-01-10,0.007,0.48,1. Low risk
2017-01-11,0.006503,2017-01-11,0.0065,0.1,1. Low risk
2017-01-12,0.006819,2017-01-12,0.0068,0.34,1. Low risk
2017-01-13,0.007087,2017-01-13,0.0071,0.6,1. Low risk
2017-01-16,0.007126,2017-01-16,0.0071,0.75,1. Low risk
2017-01-17,0.007306,2017-01-17,0.0073,1.11,1. Low risk
2017-01-18,0.007131,2017-01-18,0.0071,0.77,1. Low risk
2017-01-19,0.00766,2017-01-19,0.0077,1.9,1. Low risk
2017-01-20,0.0068,2017-01-20,0.0068,0.31,1. Low risk
2017-01-23,0.007258,2017-01-23,0.0073,1.01,1. Low risk
2017-01-25,0.007948,2017-01-25,0.0079,2.8,1. Low risk
2017-01-26,0.008487,2017-01-26,0.0085,5.93,1. Low risk
2017-01-27,0.008446,2017-01-27,0.0084,5.66,1. Low risk
2017-01-30,0.008768,2017-01-30,0.0088,7.79,1. Low risk
2017-01-31,0.007959,2017-01-31,0.008,2.94,1. Low risk
2017-02-01,0.007393,2017-02-01,0.0074,1.23,1. Low risk
2017-02-02,0.008107,2017-02-02,0.0081,3.83,1. Low risk
2017-02-03,0.007802,2017-02-03,0.0078,2.22,1. Low risk
2017-02-06,0.008,2017-02-06,0.008,3.13,1. Low risk
2017-02-07,0.007551,2017-02-07,0.0076,1.57,1. Low risk
2017-02-08,0.008476,2017-02-08,0.0085,5.83,1. Low risk
2017-02-09,0.007868,2017-02-09,0.0079,2.31,1. Low risk
2017-02-10,0.008229,2017-02-10,0.0082,4.27,1. Low risk
2017-02-13,0.008846,2017-02-13,0.0088,8.24,1. Low risk
2017-02-14,0.00855,2017-02-14,0.0086,6.31,1. Low risk
2017-02-15,0.008966,2017-02-15,0.009,8.92,1. Low risk
2017-02-16,0.009445,2017-02-16,0.0094,12.97,1. Low risk
2017-02-17,0.008144,2017-02-17,0.0081,4,1. Low risk
2017-02-20,0.008343,2017-02-20,0.0083,5.04,1. Low risk
2017-02-21,0.00842,2017-02-21,0.0084,5.42,1. Low risk
2017-02-22,0.008113,2017-02-22,0.0081,3.9,1. Low risk
2017-02-23,0.008287,2017-02-23,0.0083,4.7,1. Low risk
2017-02-24,0.008952,2017-02-24,0.009,8.82,1. Low risk
2017-02-27,0.008999,2017-02-27,0.009,9.09,1. Low risk
2017-02-28,0.009825,2017-02-28,0.0098,16.34,1. Low risk
2017-03-01,0.010391,2017-03-01,0.0104,22.82,2. General risk
2017-03-02,0.0113,2017-03-02,0.0113,34.08,2. General risk
2017-03-03,0.009691,2017-03-03,0.0097,15.06,1. Low risk
2017-03-06,0.009285,2017-03-06,0.0093,11.4,1. Low risk
2017-03-07,0.009278,2017-03-07,0.0093,11.35,1. Low risk
2017-03-08,0.010031,2017-03-08,0.01,18.7,1. Low risk
2017-03-09,0.009011,2017-03-09,0.009,9.16,1. Low risk
2017-03-10,0.009584,2017-03-10,0.0096,14.05,1. Low risk
2017-03-13,0.009269,2017-03-13,0.0093,11.26,1. Low risk
2017-03-14,0.009435,2017-03-14,0.0094,12.8,1. Low risk
2017-03-15,0.009252,2017-03-15,0.0093,11.11,1. Low risk
2017-03-16,0.009449,2017-03-16,0.0094,13.06,1. Low risk
2017-03-17,0.010039,2017-03-17,0.01,18.82,1. Low risk
2017-03-20,0.008722,2017-03-20,0.0087,7.57,1. Low risk
2017-03-21,0.009707,2017-03-21,0.0097,15.4,1. Low risk
2017-03-22,0.009441,2017-03-22,0.0094,12.87,1. Low risk
2017-03-23,0.010089,2017-03-23,0.0101,19.35,1. Low risk
2017-03-24,0.009814,2017-03-24,0.0098,16.24,1. Low risk
2017-03-27,0.00882,2017-03-27,0.0088,8.1,1. Low risk
2017-03-28,0.010435,2017-03-28,0.0104,23.45,2. General risk
2017-03-29,0.009344,2017-03-29,0.0093,11.95,1. Low risk
2017-03-30,0.009508,2017-03-30,0.0095,13.45,1. Low risk
2017-03-31,0.009619,2017-03-31,0.0096,14.41,1. Low risk
2017-04-03,0.010382,2017-04-03,0.0104,22.73,2. General risk
2017-04-04,0.009359,2017-04-04,0.0094,12.17,1. Low risk
2017-04-05,0.009312,2017-04-05,0.0093,11.59,1. Low risk
2017-04-06,0.009455,2017-04-06,0.0095,13.14,1. Low risk
2017-04-07,0.009941,2017-04-07,0.0099,17.67,1. Low risk
2017-04-10,0.010582,2017-04-10,0.0106,25.16,2. General risk
2017-04-11,0.010669,2017-04-11,0.0107,26.39,2. General risk
2017-04-12,0.009996,2017-04-12,0.01,18.22,1. Low risk
2017-04-13,0.009667,2017-04-13,0.0097,14.8,1. Low risk
2017-04-14,0.009975,2017-04-14,0.01,17.88,1. Low risk
2017-04-18,0.010154,2017-04-18,0.0102,20.13,2. General risk
2017-04-19,0.009291,2017-04-19,0.0093,11.42,1. Low risk
2017-04-20,0.009521,2017-04-20,0.0095,13.57,1. Low risk
2017-04-21,0.00915,2017-04-21,0.0092,10.27,1. Low risk
2017-04-24,0.009791,2017-04-24,0.0098,16.03,1. Low risk
2017-04-25,0.00903,2017-04-25,0.009,9.4,1. Low risk
2017-04-26,0.009944,2017-04-26,0.0099,17.69,1. Low risk
2017-04-27,0.008711,2017-04-27,0.0087,7.54,1. Low risk
2017-04-28,0.008812,2017-04-28,0.0088,8.07,1. Low risk
2017-05-02,0.009323,2017-05-02,0.0093,11.67,1. Low risk
2017-05-03,0.00935,2017-05-03,0.0094,12.1,1. Low risk
2017-05-04,0.009051,2017-05-04,0.0091,9.5,1. Low risk
2017-05-05,0.009074,2017-05-05,0.0091,9.64,1. Low risk
2017-05-08,0.009086,2017-05-08,0.0091,9.74,1. Low risk
2017-05-09,0.009894,2017-05-09,0.0099,17.09,1. Low risk
2017-05-10,0.009408,2017-05-10,0.0094,12.56,1. Low risk
2017-05-11,0.010076,2017-05-11,0.0101,19.21,1. Low risk
2017-05-12,0.009576,2017-05-12,0.0096,13.93,1. Low risk
2017-05-15,0.009341,2017-05-15,0.0093,11.93,1. Low risk
2017-05-16,0.009106,2017-05-16,0.0091,9.91,1. Low risk
2017-05-17,0.008648,2017-05-17,0.0086,7.04,1. Low risk
2017-05-18,0.008574,2017-05-18,0.0086,6.44,1. Low risk
2017-05-19,0.008529,2017-05-19,0.0085,6.24,1. Low risk
2017-05-22,0.008927,2017-05-22,0.0089,8.68,1. Low risk
2017-05-23,0.008799,2017-05-23,0.0088,8,1. Low risk
2017-05-24,0.0088940000000000009,2017-05-24,0.0089,8.51,1. Low risk
2017-05-25,0.008709,2017-05-25,0.0087,7.52,1. Low risk
2017-05-26,0.009026,2017-05-26,0.009,9.35,1. Low risk
2017-05-29,0.008404,2017-05-29,0.0084,5.33,1. Low risk
2017-05-30,0.010276,2017-05-30,0.0103,21.52,2. General risk
2017-05-31,0.008672,2017-05-31,0.0087,7.3,1. Low risk
2017-06-06,0.008543,2017-06-06,0.0085,6.29,1. Low risk
2017-06-07,0.008323,2017-06-07,0.0083,4.94,1. Low risk
2017-06-08,0.008366,2017-06-08,0.0084,5.13,1. Low risk
2017-06-09,0.008588,2017-06-09,0.0086,6.53,1. Low risk
2017-06-12,0.008494,2017-06-12,0.0085,5.98,1. Low risk
2017-06-13,0.008656,2017-06-13,0.0087,7.16,1. Low risk
2017-06-14,0.009497,2017-06-14,0.0095,13.4,1. Low risk
2017-06-15,0.009395,2017-06-15,0.0094,12.44,1. Low risk
2017-06-16,0.010036,2017-06-16,0.01,18.78,1. Low risk
2017-06-19,0.008704,2017-06-19,0.0087,7.47,1. Low risk
2017-06-20,0.007997,2017-06-20,0.008,3.11,1. Low risk
2017-06-21,0.008933,2017-06-21,0.0089,8.72,1. Low risk
2017-06-22,0.009684,2017-06-22,0.0097,14.97,1. Low risk
